Time,Query,ClientIP,Count,Suspicious
2026-03-14T00:33:23.734581,botnet2.xyz,192.168.19.99,25,True
2026-03-16T06:33:23.734581,legit38.com,192.168.16.222,5,False
2026-03-13T09:33:23.734581,malware1.ru,192.168.36.24,10,True
2026-03-10T12:33:23.734581,legit39.com,192.168.16.67,10,False
2026-03-12T01:33:23.734581,suspicious1.com,192.168.35.110,12,True
2026-03-13T13:33:23.734581,legit35.com,192.168.15.3,15,False
2026-03-12T07:33:23.734581,evil.com.ru,192.168.38.108,23,True
2026-03-16T04:33:23.734581,legit23.com,192.168.14.158,14,False
2026-03-10T21:33:23.734581,evil.com.ru,192.168.20.118,10,True
2026-03-15T05:33:23.734581,legit39.com,192.168.34.218,8,False
2026-03-13T21:33:23.734581,malware1.ru,192.168.25.81,18,True
2026-03-17T05:33:23.734581,legit21.com,192.168.42.108,8,False
2026-03-13T22:33:23.734581,evil.com.ru,192.168.34.48,6,True
2026-03-14T19:33:23.734581,legit23.com,192.168.25.20,22,False
2026-03-16T16:33:23.734581,evil.com.ru,192.168.29.160,9,True
2026-03-12T05:33:23.734581,legit7.com,192.168.18.78,5,False
2026-03-16T11:33:23.734581,x123.randomdomain.ru,192.168.26.185,23,True
2026-03-16T23:33:23.734581,legit7.com,192.168.46.169,11,False
2026-03-13T00:33:23.734581,x123.randomdomain.ru,192.168.30.155,9,True
2026-03-14T22:33:23.734581,legit16.com,192.168.36.43,11,False
2026-03-15T01:33:23.734581,c2server.net,192.168.32.144,7,True
2026-03-15T00:33:23.734581,legit46.com,192.168.44.114,7,False
2026-03-14T19:33:23.734581,botnet2.xyz,192.168.19.9,8,True
2026-03-17T07:33:23.734581,legit42.com,192.168.40.191,19,False
2026-03-14T17:33:23.734581,phish-site.cc,192.168.35.28,19,True
2026-03-17T01:33:23.734581,legit38.com,192.168.20.217,23,False
2026-03-11T05:33:23.734581,c2server.net,192.168.22.239,24,True
2026-03-15T20:33:23.734581,legit30.com,192.168.39.199,21,False
2026-03-13T08:33:23.734581,evil.com.ru,192.168.19.53,22,True
2026-03-16T13:33:23.734581,legit11.com,192.168.33.163,3,False
2026-03-13T01:33:23.734581,malware1.ru,192.168.19.69,1,True
2026-03-15T00:33:23.734581,legit8.com,192.168.45.59,21,False
2026-03-15T13:33:23.734581,malware1.ru,192.168.44.28,11,True
2026-03-15T08:33:23.734581,legit50.com,192.168.31.197,3,False
2026-03-12T09:33:23.734581,x123.randomdomain.ru,192.168.19.63,9,True
2026-03-14T06:33:23.734581,legit50.com,192.168.50.39,13,False
2026-03-11T08:33:23.734581,dynamic-dns.org,192.168.40.201,2,True
2026-03-12T18:33:23.734581,legit40.com,192.168.28.5,13,False
2026-03-16T18:33:23.734581,evil.com.ru,192.168.35.171,24,True
2026-03-13T20:33:23.734581,legit33.com,192.168.17.92,19,False
2026-03-15T01:33:23.734581,phish-site.cc,192.168.13.245,15,True
2026-03-14T03:33:23.734581,legit38.com,192.168.24.78,10,False
2026-03-11T06:33:23.734581,malware1.ru,192.168.10.99,5,True
2026-03-15T10:33:23.734581,legit12.com,192.168.10.238,20,False
2026-03-10T11:33:23.734581,x123.randomdomain.ru,192.168.13.142,8,True
2026-03-10T16:33:23.734581,legit37.com,192.168.12.59,5,False
2026-03-14T06:33:23.734581,malware1.ru,192.168.42.92,24,True
2026-03-13T08:33:23.734581,legit18.com,192.168.46.115,16,False
2026-03-14T05:33:23.734581,tmp.ddns.net,192.168.18.166,12,True
2026-03-13T19:33:23.734581,legit26.com,192.168.38.42,17,False
2026-03-10T13:33:23.734581,c2server.net,192.168.13.131,7,True
2026-03-15T10:33:23.734581,legit35.com,192.168.48.196,25,False
2026-03-13T09:33:23.734581,evil.com.ru,192.168.23.77,20,True
2026-03-17T06:33:23.734581,legit2.com,192.168.22.41,5,False
2026-03-16T03:33:23.734581,evil.com.ru,192.168.11.117,1,True
2026-03-15T15:33:23.734581,legit1.com,192.168.48.217,2,False
2026-03-11T21:33:23.734581,c2server.net,192.168.26.235,18,True
2026-03-12T23:33:23.734581,legit23.com,192.168.45.178,25,False
2026-03-11T22:33:23.734581,malware1.ru,192.168.15.183,18,True
2026-03-16T04:33:23.734581,legit4.com,192.168.44.123,10,False
2026-03-13T04:33:23.734581,suspicious1.com,192.168.19.105,10,True
2026-03-16T06:33:23.734581,legit6.com,192.168.44.166,13,False
2026-03-10T13:33:23.734581,phish-site.cc,192.168.15.94,22,True
2026-03-13T23:33:23.734581,legit24.com,192.168.18.54,8,False
2026-03-12T11:33:23.734581,botnet2.xyz,192.168.36.152,20,True
2026-03-14T16:33:23.734581,legit28.com,192.168.20.243,3,False
2026-03-13T22:33:23.734581,dynamic-dns.org,192.168.33.222,13,True
2026-03-14T23:33:23.734581,legit21.com,192.168.47.176,25,False
2026-03-16T17:33:23.734581,c2server.net,192.168.46.25,22,True
2026-03-17T08:33:23.734581,legit9.com,192.168.48.25,14,False
2026-03-16T17:33:23.734581,botnet2.xyz,192.168.35.167,23,True
2026-03-13T17:33:23.734581,legit18.com,192.168.13.183,7,False
2026-03-12T01:33:23.734581,tmp.ddns.net,192.168.34.167,11,True
2026-03-10T17:33:23.734581,legit20.com,192.168.48.161,25,False
2026-03-11T10:33:23.734581,botnet2.xyz,192.168.37.37,7,True
2026-03-14T00:33:23.734581,legit19.com,192.168.40.207,6,False
2026-03-16T16:33:23.734581,phish-site.cc,192.168.49.59,16,True
2026-03-16T08:33:23.734581,legit19.com,192.168.28.124,3,False
2026-03-14T02:33:23.734581,tmp.ddns.net,192.168.11.1,15,True
2026-03-17T07:33:23.734581,legit27.com,192.168.40.246,4,False
2026-03-15T09:33:23.734581,suspicious1.com,192.168.47.25,15,True
2026-03-15T11:33:23.734581,legit48.com,192.168.30.239,22,False
2026-03-13T21:33:23.734581,c2server.net,192.168.19.206,17,True
2026-03-17T04:33:23.734581,legit15.com,192.168.46.223,21,False
2026-03-13T11:33:23.734581,phish-site.cc,192.168.45.35,19,True
2026-03-11T11:33:23.734581,legit3.com,192.168.43.132,23,False
2026-03-15T21:33:23.734581,evil.com.ru,192.168.35.11,18,True
2026-03-11T21:33:23.734581,legit45.com,192.168.37.221,3,False
2026-03-13T07:33:23.734581,c2server.net,192.168.38.99,11,True
2026-03-11T13:33:23.734581,legit33.com,192.168.43.166,6,False
2026-03-14T18:33:23.734581,dynamic-dns.org,192.168.43.72,2,True
2026-03-15T22:33:23.734581,legit24.com,192.168.29.179,8,False
2026-03-16T22:33:23.734581,tmp.ddns.net,192.168.43.133,24,True
2026-03-16T23:33:23.734581,legit20.com,192.168.44.37,14,False
2026-03-16T10:33:23.734581,suspicious1.com,192.168.35.173,7,True
2026-03-11T17:33:23.734581,legit21.com,192.168.43.92,1,False
2026-03-15T04:33:23.734581,tmp.ddns.net,192.168.15.219,4,True
2026-03-17T03:33:23.734581,legit17.com,192.168.13.100,14,False
2026-03-13T22:33:23.734581,suspicious1.com,192.168.46.128,9,True
2026-03-16T01:33:23.734581,legit5.com,192.168.45.232,20,False
2026-03-14T17:33:23.734581,phish-site.cc,192.168.19.220,10,True
2026-03-16T23:33:23.734581,legit39.com,192.168.19.203,17,False
2026-03-12T23:33:23.734581,malware1.ru,192.168.11.55,21,True
2026-03-12T20:33:23.734581,legit15.com,192.168.36.77,12,False
2026-03-16T03:33:23.734581,suspicious1.com,192.168.35.16,17,True
2026-03-17T08:33:23.734581,legit18.com,192.168.25.254,10,False
2026-03-11T01:33:23.734581,x123.randomdomain.ru,192.168.47.132,20,True
2026-03-15T14:33:23.734581,legit1.com,192.168.48.83,4,False
2026-03-11T16:33:23.734581,botnet2.xyz,192.168.19.40,21,True
2026-03-16T20:33:23.734581,legit48.com,192.168.44.81,23,False
2026-03-14T03:33:23.734581,phish-site.cc,192.168.36.162,10,True
2026-03-13T11:33:23.734581,legit45.com,192.168.46.24,7,False
2026-03-16T20:33:23.734581,botnet2.xyz,192.168.23.63,1,True
2026-03-11T06:33:23.734581,legit40.com,192.168.12.229,21,False
2026-03-11T21:33:23.734581,dynamic-dns.org,192.168.12.172,19,True
2026-03-10T15:33:23.734581,legit12.com,192.168.26.29,4,False
2026-03-13T21:33:23.734581,x123.randomdomain.ru,192.168.25.44,19,True
2026-03-14T02:33:23.734581,legit2.com,192.168.12.224,7,False
2026-03-11T18:33:23.734581,malware1.ru,192.168.45.208,8,True
2026-03-10T18:33:23.734581,legit33.com,192.168.33.230,21,False
2026-03-15T13:33:23.734581,malware1.ru,192.168.21.36,11,True
2026-03-12T09:33:23.734581,legit16.com,192.168.30.239,18,False
2026-03-11T23:33:23.734581,suspicious1.com,192.168.32.54,3,True
2026-03-11T10:33:23.734581,legit16.com,192.168.29.177,10,False
2026-03-17T06:33:23.734581,phish-site.cc,192.168.21.97,1,True
2026-03-15T05:33:23.734581,legit43.com,192.168.34.226,17,False
2026-03-12T20:33:23.734581,x123.randomdomain.ru,192.168.10.46,22,True
2026-03-12T07:33:23.734581,legit46.com,192.168.11.108,17,False
2026-03-12T18:33:23.734581,c2server.net,192.168.37.133,5,True
2026-03-12T22:33:23.734581,legit42.com,192.168.15.253,21,False
2026-03-14T17:33:23.734581,c2server.net,192.168.11.76,14,True
2026-03-15T18:33:23.734581,legit43.com,192.168.33.254,14,False
2026-03-13T20:33:23.734581,phish-site.cc,192.168.35.137,3,True
2026-03-12T13:33:23.734581,legit14.com,192.168.43.231,24,False
2026-03-10T20:33:23.734581,suspicious1.com,192.168.47.132,13,True
2026-03-16T17:33:23.734581,legit47.com,192.168.47.239,25,False
2026-03-12T03:33:23.734581,dynamic-dns.org,192.168.50.97,19,True
2026-03-11T01:33:23.734581,legit38.com,192.168.47.62,5,False
2026-03-14T09:33:23.734581,evil.com.ru,192.168.37.155,18,True
2026-03-10T12:33:23.734581,legit47.com,192.168.32.98,18,False
2026-03-10T16:33:23.734581,suspicious1.com,192.168.21.237,18,True
2026-03-10T19:33:23.734581,legit39.com,192.168.12.139,23,False
2026-03-17T02:33:23.734581,botnet2.xyz,192.168.42.71,1,True
2026-03-16T23:33:23.734581,legit37.com,192.168.16.104,2,False
2026-03-16T14:33:23.734581,suspicious1.com,192.168.14.200,9,True
2026-03-11T08:33:23.734581,legit5.com,192.168.25.219,23,False
2026-03-17T06:33:23.734581,suspicious1.com,192.168.33.42,11,True
2026-03-15T15:33:23.734581,legit41.com,192.168.14.168,19,False
2026-03-12T05:33:23.734581,x123.randomdomain.ru,192.168.15.188,23,True
2026-03-14T15:33:23.734581,legit46.com,192.168.32.31,15,False
2026-03-14T20:33:23.734581,c2server.net,192.168.48.19,25,True
2026-03-11T01:33:23.734581,legit4.com,192.168.33.19,24,False
2026-03-10T23:33:23.734581,dynamic-dns.org,192.168.16.151,6,True
2026-03-16T15:33:23.734581,legit45.com,192.168.12.65,4,False
2026-03-15T13:33:23.734581,suspicious1.com,192.168.39.8,1,True
2026-03-16T13:33:23.734581,legit8.com,192.168.28.112,11,False
2026-03-10T13:33:23.734581,tmp.ddns.net,192.168.46.114,10,True
2026-03-10T18:33:23.734581,legit24.com,192.168.48.90,22,False
2026-03-17T01:33:23.734581,malware1.ru,192.168.45.116,6,True
2026-03-12T02:33:23.734581,legit46.com,192.168.10.170,19,False
2026-03-13T09:33:23.734581,evil.com.ru,192.168.38.29,18,True
2026-03-13T03:33:23.734581,legit20.com,192.168.18.47,10,False
2026-03-11T13:33:23.734581,botnet2.xyz,192.168.40.36,18,True
2026-03-12T17:33:23.734581,legit1.com,192.168.31.73,19,False
2026-03-16T14:33:23.734581,malware1.ru,192.168.48.245,25,True
2026-03-11T21:33:23.734581,legit35.com,192.168.27.73,4,False
2026-03-13T20:33:23.734581,c2server.net,192.168.12.74,10,True
2026-03-16T03:33:23.734581,legit30.com,192.168.31.70,13,False
2026-03-17T08:33:23.734581,botnet2.xyz,192.168.26.161,8,True
2026-03-10T20:33:23.734581,legit7.com,192.168.24.160,23,False
2026-03-12T13:33:23.734581,c2server.net,192.168.23.209,15,True
2026-03-10T10:33:23.734581,legit17.com,192.168.25.118,11,False
2026-03-13T20:33:23.734581,dynamic-dns.org,192.168.40.55,12,True
2026-03-16T20:33:23.734581,legit40.com,192.168.15.46,5,False
2026-03-15T07:33:23.734581,botnet2.xyz,192.168.40.200,5,True
2026-03-16T13:33:23.734581,legit11.com,192.168.41.176,2,False
2026-03-14T13:33:23.734581,botnet2.xyz,192.168.45.160,21,True
2026-03-15T05:33:23.734581,legit11.com,192.168.31.140,15,False
2026-03-15T23:33:23.734581,suspicious1.com,192.168.31.209,13,True
2026-03-15T18:33:23.734581,legit20.com,192.168.10.13,3,False
2026-03-13T02:33:23.734581,suspicious1.com,192.168.33.67,12,True
2026-03-15T07:33:23.734581,legit48.com,192.168.42.177,22,False
2026-03-16T01:33:23.734581,botnet2.xyz,192.168.11.90,14,True
2026-03-13T20:33:23.734581,legit8.com,192.168.17.204,10,False
2026-03-15T20:33:23.734581,x123.randomdomain.ru,192.168.47.149,3,True
2026-03-17T06:33:23.734581,legit32.com,192.168.20.24,8,False
2026-03-13T20:33:23.734581,dynamic-dns.org,192.168.32.149,10,True
2026-03-15T12:33:23.734581,legit42.com,192.168.42.66,6,False
2026-03-16T21:33:23.734581,phish-site.cc,192.168.35.252,14,True
2026-03-14T07:33:23.734581,legit4.com,192.168.50.228,3,False
2026-03-12T01:33:23.734581,suspicious1.com,192.168.47.89,13,True
2026-03-17T03:33:23.734581,legit17.com,192.168.23.23,11,False
2026-03-13T21:33:23.734581,x123.randomdomain.ru,192.168.12.238,25,True
2026-03-17T08:33:23.734581,legit50.com,192.168.30.115,9,False
2026-03-15T23:33:23.734581,x123.randomdomain.ru,192.168.12.233,25,True
2026-03-10T21:33:23.734581,legit41.com,192.168.30.77,24,False
2026-03-11T21:33:23.734581,evil.com.ru,192.168.16.8,13,True
2026-03-12T02:33:23.734581,legit20.com,192.168.17.157,18,False
2026-03-11T04:33:23.734581,botnet2.xyz,192.168.42.91,14,True
2026-03-17T01:33:23.734581,legit45.com,192.168.42.9,12,False
2026-03-12T14:33:23.734581,dynamic-dns.org,192.168.24.42,10,True
2026-03-12T16:33:23.734581,legit18.com,192.168.38.38,19,False
2026-03-14T07:33:23.734581,phish-site.cc,192.168.44.2,3,True
2026-03-13T06:33:23.734581,legit34.com,192.168.35.72,12,False
2026-03-14T08:33:23.734581,evil.com.ru,192.168.43.61,25,True
2026-03-17T02:33:23.734581,legit34.com,192.168.14.20,11,False
2026-03-11T16:33:23.734581,malware1.ru,192.168.20.124,3,True
2026-03-16T01:33:23.734581,legit32.com,192.168.49.9,6,False
2026-03-10T21:33:23.734581,phish-site.cc,192.168.38.177,3,True
2026-03-11T01:33:23.734581,legit39.com,192.168.13.193,25,False
2026-03-13T21:33:23.734581,malware1.ru,192.168.27.167,12,True
2026-03-12T10:33:23.734581,legit36.com,192.168.50.149,17,False
2026-03-11T01:33:23.734581,botnet2.xyz,192.168.22.125,11,True
2026-03-14T03:33:23.734581,legit19.com,192.168.16.195,16,False
2026-03-11T15:33:23.734581,dynamic-dns.org,192.168.32.93,15,True
2026-03-10T20:33:23.734581,legit5.com,192.168.49.112,15,False
2026-03-13T14:33:23.734581,tmp.ddns.net,192.168.13.134,10,True
2026-03-13T18:33:23.734581,legit2.com,192.168.11.215,12,False
2026-03-14T09:33:23.734581,dynamic-dns.org,192.168.41.74,11,True
2026-03-14T15:33:23.734581,legit3.com,192.168.13.114,18,False
2026-03-14T19:33:23.734581,x123.randomdomain.ru,192.168.47.85,14,True
2026-03-15T07:33:23.734581,legit24.com,192.168.19.236,18,False
2026-03-12T23:33:23.734581,evil.com.ru,192.168.50.220,25,True
2026-03-17T00:33:23.734581,legit7.com,192.168.38.190,3,False
2026-03-15T12:33:23.734581,suspicious1.com,192.168.35.143,15,True
2026-03-13T13:33:23.734581,legit41.com,192.168.25.180,16,False
2026-03-15T00:33:23.734581,evil.com.ru,192.168.44.203,16,True
2026-03-14T11:33:23.734581,legit25.com,192.168.24.92,5,False
2026-03-16T08:33:23.734581,x123.randomdomain.ru,192.168.10.212,24,True
2026-03-17T09:33:23.734581,legit48.com,192.168.37.200,15,False
2026-03-13T10:33:23.734581,suspicious1.com,192.168.37.205,23,True
2026-03-14T03:33:23.734581,legit21.com,192.168.15.170,12,False
2026-03-12T20:33:23.734581,x123.randomdomain.ru,192.168.39.188,20,True
2026-03-13T07:33:23.734581,legit37.com,192.168.14.230,21,False
2026-03-13T13:33:23.734581,phish-site.cc,192.168.50.220,16,True
2026-03-13T04:33:23.734581,legit18.com,192.168.15.238,24,False
2026-03-14T01:33:23.734581,x123.randomdomain.ru,192.168.16.162,14,True
2026-03-12T12:33:23.734581,legit4.com,192.168.42.88,12,False
2026-03-11T12:33:23.734581,evil.com.ru,192.168.33.95,6,True
2026-03-11T19:33:23.734581,legit43.com,192.168.32.33,16,False
2026-03-11T12:33:23.734581,evil.com.ru,192.168.21.162,7,True
2026-03-16T09:33:23.734581,legit26.com,192.168.24.97,3,False
2026-03-13T17:33:23.734581,x123.randomdomain.ru,192.168.42.215,11,True
2026-03-14T14:33:23.734581,legit8.com,192.168.27.250,23,False
2026-03-16T22:33:23.734581,dynamic-dns.org,192.168.10.68,25,True
2026-03-15T17:33:23.734581,legit42.com,192.168.47.37,24,False
2026-03-15T10:33:23.734581,c2server.net,192.168.29.240,4,True
2026-03-17T05:33:23.734581,legit38.com,192.168.20.70,7,False
2026-03-11T18:33:23.734581,evil.com.ru,192.168.44.200,3,True
2026-03-17T03:33:23.734581,legit39.com,192.168.13.5,23,False
2026-03-16T06:33:23.734581,tmp.ddns.net,192.168.24.138,16,True
2026-03-11T08:33:23.734581,legit17.com,192.168.38.189,8,False
2026-03-16T05:33:23.734581,x123.randomdomain.ru,192.168.17.195,6,True
2026-03-15T17:33:23.734581,legit36.com,192.168.24.200,14,False
2026-03-11T06:33:23.734581,x123.randomdomain.ru,192.168.42.185,6,True
2026-03-14T11:33:23.734581,legit3.com,192.168.40.166,20,False
2026-03-10T21:33:23.734581,c2server.net,192.168.16.54,6,True
2026-03-11T05:33:23.734581,legit21.com,192.168.16.74,14,False
2026-03-16T14:33:23.734581,dynamic-dns.org,192.168.44.213,17,True
2026-03-16T09:33:23.734581,legit34.com,192.168.27.4,23,False
2026-03-10T12:33:23.734581,suspicious1.com,192.168.49.238,7,True
2026-03-17T07:33:23.734581,legit16.com,192.168.11.33,10,False
2026-03-15T00:33:23.734581,botnet2.xyz,192.168.39.169,19,True
2026-03-12T18:33:23.734581,legit41.com,192.168.25.8,12,False
2026-03-16T19:33:23.734581,evil.com.ru,192.168.47.53,19,True
2026-03-15T00:33:23.734581,legit50.com,192.168.13.43,1,False
2026-03-15T01:33:23.734581,c2server.net,192.168.24.102,7,True
2026-03-12T08:33:23.734581,legit35.com,192.168.15.187,22,False
2026-03-14T15:33:23.734581,evil.com.ru,192.168.49.123,23,True
2026-03-10T12:33:23.734581,legit29.com,192.168.10.3,8,False
2026-03-12T14:33:23.734581,evil.com.ru,192.168.48.26,13,True
2026-03-13T00:33:23.734581,legit39.com,192.168.33.164,7,False
2026-03-13T06:33:23.734581,tmp.ddns.net,192.168.17.198,20,True
2026-03-13T06:33:23.734581,legit44.com,192.168.29.135,2,False
2026-03-17T07:33:23.734581,botnet2.xyz,192.168.11.225,22,True
2026-03-16T18:33:23.734581,legit20.com,192.168.44.225,14,False
2026-03-13T11:33:23.734581,malware1.ru,192.168.23.205,12,True
2026-03-14T00:33:23.734581,legit36.com,192.168.25.115,5,False
2026-03-12T23:33:23.734581,evil.com.ru,192.168.27.28,7,True
2026-03-13T17:33:23.734581,legit22.com,192.168.46.230,23,False
2026-03-12T05:33:23.734581,phish-site.cc,192.168.40.164,19,True
2026-03-14T19:33:23.734581,legit23.com,192.168.39.167,8,False
2026-03-11T19:33:23.734581,suspicious1.com,192.168.10.92,5,True
2026-03-10T13:33:23.734581,legit31.com,192.168.46.158,5,False
2026-03-13T11:33:23.734581,suspicious1.com,192.168.35.138,25,True
2026-03-10T19:33:23.734581,legit13.com,192.168.26.243,20,False
2026-03-15T09:33:23.734581,botnet2.xyz,192.168.49.10,20,True
2026-03-10T11:33:23.734581,legit36.com,192.168.36.171,11,False
2026-03-13T12:33:23.734581,evil.com.ru,192.168.15.248,18,True
2026-03-10T12:33:23.734581,legit5.com,192.168.37.23,5,False
2026-03-12T23:33:23.734581,tmp.ddns.net,192.168.15.11,5,True
2026-03-15T23:33:23.734581,legit11.com,192.168.21.19,3,False
2026-03-11T16:33:23.734581,malware1.ru,192.168.45.187,9,True
2026-03-13T00:33:23.734581,legit36.com,192.168.39.67,14,False
2026-03-15T02:33:23.734581,malware1.ru,192.168.43.254,8,True
2026-03-13T07:33:23.734581,legit45.com,192.168.25.36,14,False
2026-03-13T03:33:23.734581,phish-site.cc,192.168.22.157,14,True
2026-03-15T20:33:23.734581,legit18.com,192.168.38.194,24,False
2026-03-11T04:33:23.734581,c2server.net,192.168.17.218,18,True
2026-03-11T11:33:23.734581,legit6.com,192.168.30.139,23,False
2026-03-14T15:33:23.734581,c2server.net,192.168.50.16,15,True
2026-03-10T18:33:23.734581,legit2.com,192.168.20.120,18,False
2026-03-14T15:33:23.734581,suspicious1.com,192.168.15.43,14,True
2026-03-14T02:33:23.734581,legit43.com,192.168.39.55,11,False
2026-03-14T13:33:23.734581,phish-site.cc,192.168.44.118,10,True
2026-03-10T15:33:23.734581,legit34.com,192.168.44.140,11,False
2026-03-15T18:33:23.734581,dynamic-dns.org,192.168.12.249,19,True
2026-03-12T18:33:23.734581,legit37.com,192.168.47.126,10,False
2026-03-12T13:33:23.734581,x123.randomdomain.ru,192.168.26.166,10,True
2026-03-12T19:33:23.734581,legit39.com,192.168.19.82,15,False
2026-03-10T23:33:23.734581,evil.com.ru,192.168.24.9,2,True
2026-03-11T08:33:23.734581,legit13.com,192.168.25.13,8,False
2026-03-14T09:33:23.734581,tmp.ddns.net,192.168.48.32,7,True
2026-03-11T15:33:23.734581,legit5.com,192.168.36.51,23,False
2026-03-13T17:33:23.734581,phish-site.cc,192.168.14.76,6,True
2026-03-13T19:33:23.734581,legit48.com,192.168.10.180,3,False
2026-03-13T03:33:23.734581,dynamic-dns.org,192.168.16.49,24,True
2026-03-14T03:33:23.734581,legit46.com,192.168.32.239,7,False
2026-03-15T05:33:23.734581,c2server.net,192.168.34.45,20,True
2026-03-13T03:33:23.734581,legit18.com,192.168.20.93,17,False
2026-03-15T15:33:23.734581,x123.randomdomain.ru,192.168.10.36,19,True
2026-03-11T17:33:23.734581,legit15.com,192.168.17.206,20,False
2026-03-17T01:33:23.734581,c2server.net,192.168.44.137,11,True
2026-03-14T07:33:23.734581,legit17.com,192.168.21.11,19,False
2026-03-10T18:33:23.734581,tmp.ddns.net,192.168.19.161,1,True
2026-03-13T20:33:23.734581,legit18.com,192.168.49.119,16,False
2026-03-14T01:33:23.734581,suspicious1.com,192.168.30.163,25,True
2026-03-12T02:33:23.734581,legit38.com,192.168.50.147,5,False
2026-03-11T10:33:23.734581,tmp.ddns.net,192.168.38.202,5,True
2026-03-14T15:33:23.734581,legit29.com,192.168.11.73,8,False
2026-03-15T18:33:23.734581,phish-site.cc,192.168.40.133,1,True
2026-03-16T17:33:23.734581,legit4.com,192.168.32.95,4,False
2026-03-15T13:33:23.734581,tmp.ddns.net,192.168.34.189,9,True
2026-03-15T03:33:23.734581,legit45.com,192.168.14.213,13,False
2026-03-12T12:33:23.734581,malware1.ru,192.168.20.52,4,True
2026-03-12T09:33:23.734581,legit10.com,192.168.24.131,18,False
2026-03-11T09:33:23.734581,c2server.net,192.168.30.212,17,True
2026-03-16T23:33:23.734581,legit16.com,192.168.23.109,5,False
2026-03-11T18:33:23.734581,dynamic-dns.org,192.168.20.63,21,True
2026-03-11T13:33:23.734581,legit29.com,192.168.10.150,8,False
2026-03-17T03:33:23.734581,evil.com.ru,192.168.14.96,5,True
2026-03-13T05:33:23.734581,legit41.com,192.168.39.225,25,False
2026-03-14T10:33:23.734581,suspicious1.com,192.168.43.209,23,True
2026-03-15T02:33:23.734581,legit36.com,192.168.43.57,13,False
2026-03-15T08:33:23.734581,c2server.net,192.168.21.72,9,True
2026-03-12T03:33:23.734581,legit46.com,192.168.48.141,2,False
2026-03-12T23:33:23.734581,botnet2.xyz,192.168.30.221,12,True
2026-03-12T16:33:23.734581,legit18.com,192.168.11.204,24,False
2026-03-12T02:33:23.734581,evil.com.ru,192.168.42.91,23,True
2026-03-12T00:33:23.734581,legit3.com,192.168.10.34,1,False
2026-03-11T08:33:23.734581,x123.randomdomain.ru,192.168.37.73,4,True
2026-03-12T05:33:23.734581,legit36.com,192.168.15.168,6,False
2026-03-13T07:33:23.734581,evil.com.ru,192.168.22.58,25,True
2026-03-11T23:33:23.734581,legit47.com,192.168.19.196,2,False
2026-03-11T00:33:23.734581,evil.com.ru,192.168.22.248,19,True
2026-03-11T19:33:23.734581,legit10.com,192.168.18.223,25,False
2026-03-13T10:33:23.734581,botnet2.xyz,192.168.31.101,11,True
2026-03-13T10:33:23.734581,legit18.com,192.168.17.233,9,False
2026-03-14T14:33:23.734581,c2server.net,192.168.29.129,3,True
2026-03-17T10:33:23.734581,legit44.com,192.168.25.143,13,False
2026-03-16T19:33:23.734581,suspicious1.com,192.168.30.211,20,True
2026-03-13T20:33:23.734581,legit24.com,192.168.46.127,17,False
2026-03-10T19:33:23.734581,c2server.net,192.168.43.91,5,True
2026-03-14T17:33:23.734581,legit50.com,192.168.34.46,25,False
2026-03-16T08:33:23.734581,dynamic-dns.org,192.168.27.40,9,True
2026-03-14T01:33:23.734581,legit19.com,192.168.40.66,17,False
2026-03-15T20:33:23.734581,phish-site.cc,192.168.15.239,3,True
2026-03-14T18:33:23.734581,legit41.com,192.168.44.81,20,False
2026-03-14T16:33:23.734581,c2server.net,192.168.38.117,16,True
2026-03-16T19:33:23.734581,legit42.com,192.168.23.103,10,False
2026-03-12T11:33:23.734581,tmp.ddns.net,192.168.50.179,8,True
2026-03-11T13:33:23.734581,legit31.com,192.168.37.20,17,False
2026-03-11T10:33:23.734581,botnet2.xyz,192.168.40.172,11,True
2026-03-14T10:33:23.734581,legit27.com,192.168.46.156,20,False
2026-03-12T10:33:23.734581,evil.com.ru,192.168.25.132,16,True
2026-03-10T19:33:23.734581,legit4.com,192.168.49.236,2,False
2026-03-12T22:33:23.734581,phish-site.cc,192.168.29.183,9,True
2026-03-15T01:33:23.734581,legit22.com,192.168.42.97,25,False
2026-03-15T19:33:23.734581,botnet2.xyz,192.168.13.33,6,True
2026-03-15T23:33:23.734581,legit43.com,192.168.23.57,8,False
2026-03-11T15:33:23.734581,tmp.ddns.net,192.168.42.33,19,True
2026-03-14T05:33:23.734581,legit13.com,192.168.15.58,13,False
2026-03-14T03:33:23.734581,dynamic-dns.org,192.168.26.123,23,True
2026-03-17T08:33:23.734581,legit50.com,192.168.48.208,20,False
2026-03-14T17:33:23.734581,malware1.ru,192.168.42.159,8,True
2026-03-15T14:33:23.734581,legit12.com,192.168.36.214,13,False
2026-03-16T09:33:23.734581,x123.randomdomain.ru,192.168.13.244,23,True
2026-03-15T15:33:23.734581,legit33.com,192.168.12.95,23,False
2026-03-10T21:33:23.734581,malware1.ru,192.168.48.46,12,True
2026-03-16T07:33:23.734581,legit26.com,192.168.35.51,1,False
2026-03-16T21:33:23.734581,dynamic-dns.org,192.168.37.100,6,True
2026-03-12T12:33:23.734581,legit34.com,192.168.17.71,9,False
2026-03-10T16:33:23.734581,malware1.ru,192.168.21.113,23,True
2026-03-13T01:33:23.734581,legit50.com,192.168.40.112,24,False
2026-03-12T20:33:23.734581,botnet2.xyz,192.168.27.196,4,True
2026-03-11T06:33:23.734581,legit4.com,192.168.30.116,23,False
