Time,EventID,Description,Computer,Account,SourceIP
2026-03-14 10:33:23.734581,4625,Failed login (brute-force),DC05,user91@domain.local,192.168.22.209
2026-03-12 23:33:23.734581,4672,Privilege escalation,DC03,user71@corp.net,192.168.41.5
2026-03-17 03:33:23.734581,4624,Suspicious login,DC02,user61@corp.net,192.168.17.49
2026-03-16 10:33:23.734581,4624,Suspicious login,DC05,user76@domain.local,192.168.43.98
2026-03-17 00:33:23.734581,4719,Audit policy change,DC01,user79@domain.local,192.168.39.173
2026-03-13 00:33:23.734581,4624,Suspicious login,DC05,user27@corp.net,192.168.12.148
2026-03-14 00:33:23.734581,4624,Suspicious login,DC03,user88@corp.net,192.168.35.147
2026-03-15 16:33:23.734581,4624,Suspicious login,DC04,user25@corp.net,192.168.27.202
2026-03-14 21:33:23.734581,4625,Failed login (brute-force),DC03,user47@domain.local,192.168.17.150
2026-03-12 13:33:23.734581,4624,Suspicious login,DC03,user27@corp.net,192.168.44.66
2026-03-12 21:33:23.734581,4673,Privileged service call,DC02,user66@domain.local,192.168.45.226
2026-03-10 23:33:23.734581,4672,Privilege escalation,DC02,user57@domain.local,192.168.45.179
2026-03-12 05:33:23.734581,4625,Failed login (brute-force),DC02,user50@corp.net,192.168.12.130
2026-03-13 21:33:23.734581,4625,Failed login (brute-force),DC03,user90@corp.net,192.168.37.33
2026-03-16 13:33:23.734581,1102,Security log cleared,DC02,user91@corp.net,192.168.39.112
2026-03-14 06:33:23.734581,4719,Audit policy change,DC05,user81@domain.local,192.168.15.69
2026-03-16 01:33:23.734581,4625,Failed login (brute-force),DC01,user77@corp.net,192.168.19.119
2026-03-12 15:33:23.734581,4624,Suspicious login,DC04,user30@corp.net,192.168.33.49
2026-03-13 03:33:23.734581,4719,Audit policy change,DC04,user7@domain.local,192.168.43.172
2026-03-13 13:33:23.734581,4624,Suspicious login,DC04,user22@domain.local,192.168.46.163
2026-03-11 03:33:23.734581,4624,Suspicious login,DC01,user86@corp.net,192.168.21.102
2026-03-13 17:33:23.734581,4625,Failed login (brute-force),DC05,user91@domain.local,192.168.13.74
2026-03-14 07:33:23.734581,4625,Failed login (brute-force),DC02,user55@domain.local,192.168.28.225
2026-03-17 00:33:23.734581,4624,Suspicious login,DC01,user37@corp.net,192.168.26.74
2026-03-13 03:33:23.734581,4672,Privilege escalation,DC05,user8@domain.local,192.168.14.207
2026-03-16 11:33:23.734581,4624,Suspicious login,DC03,user19@domain.local,192.168.39.38
2026-03-16 05:33:23.734581,1102,Security log cleared,DC05,user17@domain.local,192.168.38.233
2026-03-10 13:33:23.734581,4624,Suspicious login,DC02,user98@corp.net,192.168.22.33
2026-03-17 03:33:23.734581,4624,Suspicious login,DC04,user95@domain.local,192.168.40.152
2026-03-14 11:33:23.734581,4624,Suspicious login,DC05,user57@corp.net,192.168.36.175
2026-03-13 09:33:23.734581,4625,Failed login (brute-force),DC05,user29@domain.local,192.168.39.47
2026-03-14 15:33:23.734581,4624,Suspicious login,DC03,user60@corp.net,192.168.15.182
2026-03-11 23:33:23.734581,4674,SID history added,DC01,user46@corp.net,192.168.22.2
2026-03-17 07:33:23.734581,4672,Privilege escalation,DC04,user58@domain.local,192.168.23.41
2026-03-12 14:33:23.734581,4719,Audit policy change,DC04,user21@corp.net,192.168.36.202
2026-03-16 16:33:23.734581,4672,Privilege escalation,DC02,user63@domain.local,192.168.43.226
2026-03-17 06:33:23.734581,4625,Failed login (brute-force),DC02,user1@domain.local,192.168.50.220
2026-03-16 19:33:23.734581,4719,Audit policy change,DC05,user74@corp.net,192.168.28.35
2026-03-16 08:33:23.734581,4719,Audit policy change,DC02,user60@domain.local,192.168.14.111
2026-03-16 19:33:23.734581,4625,Failed login (brute-force),DC04,user11@domain.local,192.168.50.225
2026-03-16 09:33:23.734581,4719,Audit policy change,DC04,user34@domain.local,192.168.16.145
2026-03-15 20:33:23.734581,4625,Failed login (brute-force),DC04,user86@corp.net,192.168.50.105
2026-03-14 04:33:23.734581,4625,Failed login (brute-force),DC01,user99@domain.local,192.168.19.244
2026-03-16 23:33:23.734581,1102,Security log cleared,DC05,user88@corp.net,192.168.17.49
2026-03-15 12:33:23.734581,4625,Failed login (brute-force),DC02,user5@domain.local,192.168.11.151
2026-03-12 00:33:23.734581,4624,Suspicious login,DC03,user16@domain.local,192.168.35.177
2026-03-11 10:33:23.734581,4719,Audit policy change,DC01,user16@corp.net,192.168.47.248
2026-03-16 04:33:23.734581,4672,Privilege escalation,DC05,user2@domain.local,192.168.21.187
2026-03-14 03:33:23.734581,4625,Failed login (brute-force),DC05,user40@corp.net,192.168.18.204
2026-03-14 01:33:23.734581,4625,Failed login (brute-force),DC03,user18@corp.net,192.168.49.47
2026-03-11 08:33:23.734581,4625,Failed login (brute-force),DC05,user82@domain.local,192.168.28.218
2026-03-12 17:33:23.734581,4719,Audit policy change,DC03,user72@domain.local,192.168.33.4
2026-03-16 08:33:23.734581,4625,Failed login (brute-force),DC04,user46@domain.local,192.168.17.80
2026-03-16 06:33:23.734581,4719,Audit policy change,DC01,user72@domain.local,192.168.30.205
2026-03-12 02:33:23.734581,4648,RunAs explicit credentials,DC02,user8@domain.local,192.168.25.39
2026-03-12 08:33:23.734581,4672,Privilege escalation,DC05,user11@corp.net,192.168.46.151
2026-03-16 07:33:23.734581,4672,Privilege escalation,DC01,user64@domain.local,192.168.42.34
2026-03-15 17:33:23.734581,4624,Suspicious login,DC01,user25@domain.local,192.168.50.104
2026-03-13 05:33:23.734581,4719,Audit policy change,DC02,user53@domain.local,192.168.25.180
2026-03-14 09:33:23.734581,1102,Security log cleared,DC03,user60@corp.net,192.168.29.248
2026-03-16 06:33:23.734581,4719,Audit policy change,DC01,user87@domain.local,192.168.46.218
2026-03-13 22:33:23.734581,1102,Security log cleared,DC04,user65@domain.local,192.168.46.237
2026-03-11 15:33:23.734581,4672,Privilege escalation,DC04,user46@corp.net,192.168.46.151
2026-03-16 01:33:23.734581,1102,Security log cleared,DC04,user99@corp.net,192.168.30.37
2026-03-15 10:33:23.734581,4672,Privilege escalation,DC05,user47@corp.net,192.168.33.253
2026-03-14 03:33:23.734581,4672,Privilege escalation,DC03,user65@domain.local,192.168.50.96
2026-03-15 15:33:23.734581,4625,Failed login (brute-force),DC01,user80@domain.local,192.168.12.125
2026-03-11 22:33:23.734581,4625,Failed login (brute-force),DC02,user44@corp.net,192.168.43.134
2026-03-12 17:33:23.734581,4672,Privilege escalation,DC01,user20@corp.net,192.168.17.55
2026-03-12 04:33:23.734581,4625,Failed login (brute-force),DC01,user71@corp.net,192.168.47.26
2026-03-11 06:33:23.734581,4624,Suspicious login,DC01,user41@domain.local,192.168.25.185
2026-03-14 16:33:23.734581,4625,Failed login (brute-force),DC01,user81@corp.net,192.168.17.40
2026-03-16 17:33:23.734581,4624,Suspicious login,DC03,user59@corp.net,192.168.34.119
2026-03-15 01:33:23.734581,4672,Privilege escalation,DC05,user87@domain.local,192.168.15.111
2026-03-14 16:33:23.734581,4625,Failed login (brute-force),DC02,user19@domain.local,192.168.25.14
2026-03-15 02:33:23.734581,4672,Privilege escalation,DC02,user96@corp.net,192.168.40.180
2026-03-14 17:33:23.734581,4625,Failed login (brute-force),DC04,user69@corp.net,192.168.30.42
2026-03-15 07:33:23.734581,4648,RunAs explicit credentials,DC04,user34@corp.net,192.168.20.253
2026-03-13 14:33:23.734581,4672,Privilege escalation,DC01,user17@corp.net,192.168.47.198
2026-03-13 17:33:23.734581,4625,Failed login (brute-force),DC02,user58@domain.local,192.168.25.150
2026-03-10 20:33:23.734581,4624,Suspicious login,DC04,user87@corp.net,192.168.26.194
2026-03-15 09:33:23.734581,5145,Network share access,DC03,user80@domain.local,192.168.25.58
2026-03-15 22:33:23.734581,4768,Kerberos TGT request,DC01,user100@corp.net,192.168.17.38
2026-03-15 08:33:23.734581,4719,Audit policy change,DC05,user96@corp.net,192.168.15.10
2026-03-16 19:33:23.734581,4768,Kerberos TGT request,DC05,user56@domain.local,192.168.14.169
2026-03-15 20:33:23.734581,4624,Suspicious login,DC02,user35@corp.net,192.168.11.119
2026-03-14 07:33:23.734581,4625,Failed login (brute-force),DC04,user99@domain.local,192.168.27.44
2026-03-13 15:33:23.734581,4648,RunAs explicit credentials,DC05,user53@domain.local,192.168.46.237
2026-03-11 22:33:23.734581,4624,Suspicious login,DC02,user78@domain.local,192.168.50.214
2026-03-15 02:33:23.734581,4624,Suspicious login,DC03,user17@domain.local,192.168.42.50
2026-03-15 05:33:23.734581,4672,Privilege escalation,DC05,user12@corp.net,192.168.11.74
2026-03-17 05:33:23.734581,4672,Privilege escalation,DC05,user6@domain.local,192.168.14.224
2026-03-12 10:33:23.734581,4624,Suspicious login,DC02,user1@corp.net,192.168.10.126
2026-03-12 02:33:23.734581,4672,Privilege escalation,DC01,user95@corp.net,192.168.48.181
2026-03-13 14:33:23.734581,4625,Failed login (brute-force),DC04,user37@corp.net,192.168.47.227
2026-03-11 08:33:23.734581,4624,Suspicious login,DC02,user65@corp.net,192.168.20.122
2026-03-11 22:33:23.734581,4624,Suspicious login,DC05,user60@corp.net,192.168.31.116
2026-03-16 23:33:23.734581,4624,Suspicious login,DC02,user82@domain.local,192.168.19.126
2026-03-15 19:33:23.734581,4625,Failed login (brute-force),DC04,user15@corp.net,192.168.32.81
2026-03-15 00:33:23.734581,4625,Failed login (brute-force),DC04,user66@corp.net,192.168.38.62
2026-03-13 16:33:23.734581,4624,Suspicious login,DC01,user85@domain.local,192.168.41.80
2026-03-15 22:33:23.734581,4719,Audit policy change,DC02,user30@domain.local,192.168.43.135
2026-03-11 21:33:23.734581,4625,Failed login (brute-force),DC05,user8@corp.net,192.168.29.37
2026-03-16 23:33:23.734581,4672,Privilege escalation,DC04,user96@domain.local,192.168.27.246
2026-03-16 16:33:23.734581,4624,Suspicious login,DC04,user81@domain.local,192.168.18.146
2026-03-15 04:33:23.734581,4624,Suspicious login,DC03,user40@domain.local,192.168.34.141
2026-03-15 02:33:23.734581,4624,Suspicious login,DC05,user57@domain.local,192.168.30.46
2026-03-15 05:33:23.734581,4625,Failed login (brute-force),DC05,user31@domain.local,192.168.29.151
2026-03-10 21:33:23.734581,4624,Suspicious login,DC04,user15@domain.local,192.168.38.141
2026-03-11 15:33:23.734581,1102,Security log cleared,DC01,user15@corp.net,192.168.26.215
2026-03-11 09:33:23.734581,4624,Suspicious login,DC02,user89@domain.local,192.168.38.76
2026-03-16 06:33:23.734581,4624,Suspicious login,DC05,user98@domain.local,192.168.50.29
2026-03-10 20:33:23.734581,4625,Failed login (brute-force),DC02,user73@corp.net,192.168.43.112
2026-03-15 14:33:23.734581,1102,Security log cleared,DC02,user78@corp.net,192.168.15.33
2026-03-12 07:33:23.734581,4625,Failed login (brute-force),DC03,user61@corp.net,192.168.14.22
2026-03-16 06:33:23.734581,4625,Failed login (brute-force),DC02,user100@corp.net,192.168.27.23
2026-03-15 10:33:23.734581,4674,SID history added,DC04,user45@corp.net,192.168.12.223
2026-03-11 06:33:23.734581,4625,Failed login (brute-force),DC04,user34@domain.local,192.168.40.199
2026-03-12 14:33:23.734581,4672,Privilege escalation,DC01,user44@corp.net,192.168.24.208
2026-03-11 00:33:23.734581,4673,Privileged service call,DC02,user63@corp.net,192.168.13.147
2026-03-13 23:33:23.734581,4648,RunAs explicit credentials,DC05,user29@domain.local,192.168.29.71
2026-03-12 10:33:23.734581,4625,Failed login (brute-force),DC02,user84@corp.net,192.168.14.161
2026-03-11 06:33:23.734581,4624,Suspicious login,DC03,user72@domain.local,192.168.45.151
2026-03-13 13:33:23.734581,4624,Suspicious login,DC03,user54@corp.net,192.168.40.161
2026-03-14 16:33:23.734581,4624,Suspicious login,DC02,user17@corp.net,192.168.50.31
2026-03-10 13:33:23.734581,4625,Failed login (brute-force),DC03,user57@corp.net,192.168.33.141
2026-03-15 23:33:23.734581,4674,SID history added,DC04,user30@domain.local,192.168.25.31
2026-03-14 11:33:23.734581,4624,Suspicious login,DC01,user42@domain.local,192.168.50.145
2026-03-12 02:33:23.734581,1102,Security log cleared,DC05,user78@domain.local,192.168.23.1
2026-03-15 21:33:23.734581,4625,Failed login (brute-force),DC01,user69@corp.net,192.168.47.251
2026-03-17 09:33:23.734581,4625,Failed login (brute-force),DC04,user64@domain.local,192.168.22.70
2026-03-15 13:33:23.734581,4768,Kerberos TGT request,DC03,user39@corp.net,192.168.19.178
2026-03-16 08:33:23.734581,4625,Failed login (brute-force),DC02,user68@domain.local,192.168.24.145
2026-03-11 13:33:23.734581,5145,Network share access,DC01,user63@corp.net,192.168.28.138
2026-03-12 09:33:23.734581,4625,Failed login (brute-force),DC05,user100@domain.local,192.168.48.181
2026-03-10 10:33:23.734581,4672,Privilege escalation,DC05,user74@corp.net,192.168.12.137
2026-03-16 04:33:23.734581,4624,Suspicious login,DC03,user91@corp.net,192.168.18.34
2026-03-13 05:33:23.734581,4672,Privilege escalation,DC01,user90@corp.net,192.168.33.14
2026-03-11 01:33:23.734581,4624,Suspicious login,DC02,user69@corp.net,192.168.36.253
2026-03-15 07:33:23.734581,4625,Failed login (brute-force),DC01,user6@corp.net,192.168.27.238
2026-03-15 12:33:23.734581,4719,Audit policy change,DC04,user34@domain.local,192.168.39.158
2026-03-13 12:33:23.734581,4624,Suspicious login,DC03,user69@domain.local,192.168.41.13
2026-03-12 16:33:23.734581,4719,Audit policy change,DC01,user50@corp.net,192.168.30.193
2026-03-13 14:33:23.734581,4625,Failed login (brute-force),DC02,user74@corp.net,192.168.32.142
2026-03-12 14:33:23.734581,4625,Failed login (brute-force),DC04,user10@corp.net,192.168.16.44
2026-03-11 00:33:23.734581,4624,Suspicious login,DC05,user80@corp.net,192.168.10.213
2026-03-14 14:33:23.734581,4672,Privilege escalation,DC02,user96@domain.local,192.168.36.83
2026-03-12 06:33:23.734581,4719,Audit policy change,DC02,user73@corp.net,192.168.38.81
2026-03-17 07:33:23.734581,4625,Failed login (brute-force),DC01,user10@corp.net,192.168.34.114
2026-03-12 06:33:23.734581,4625,Failed login (brute-force),DC01,user32@domain.local,192.168.15.150
2026-03-11 03:33:23.734581,4625,Failed login (brute-force),DC02,user83@domain.local,192.168.13.234
2026-03-14 04:33:23.734581,4719,Audit policy change,DC02,user28@domain.local,192.168.31.173
2026-03-14 02:33:23.734581,4719,Audit policy change,DC04,user62@domain.local,192.168.35.168
2026-03-15 20:33:23.734581,4625,Failed login (brute-force),DC05,user66@corp.net,192.168.50.101
2026-03-15 08:33:23.734581,4674,SID history added,DC02,user47@domain.local,192.168.20.5
2026-03-11 20:33:23.734581,1102,Security log cleared,DC04,user4@corp.net,192.168.13.6
2026-03-15 04:33:23.734581,4672,Privilege escalation,DC01,user97@corp.net,192.168.22.220
2026-03-16 07:33:23.734581,4625,Failed login (brute-force),DC01,user95@corp.net,192.168.10.148
2026-03-16 14:33:23.734581,4625,Failed login (brute-force),DC03,user34@domain.local,192.168.12.153
2026-03-12 17:33:23.734581,4625,Failed login (brute-force),DC05,user28@domain.local,192.168.21.146
2026-03-16 03:33:23.734581,4624,Suspicious login,DC01,user37@corp.net,192.168.10.123
2026-03-15 03:33:23.734581,4624,Suspicious login,DC01,user14@corp.net,192.168.20.93
2026-03-15 01:33:23.734581,4674,SID history added,DC04,user26@corp.net,192.168.11.105
2026-03-15 07:33:23.734581,4624,Suspicious login,DC05,user80@corp.net,192.168.32.144
2026-03-12 23:33:23.734581,4625,Failed login (brute-force),DC02,user46@domain.local,192.168.31.29
2026-03-15 02:33:23.734581,4624,Suspicious login,DC04,user37@domain.local,192.168.49.138
2026-03-16 03:33:23.734581,4624,Suspicious login,DC03,user62@corp.net,192.168.32.91
2026-03-13 05:33:23.734581,4719,Audit policy change,DC05,user73@corp.net,192.168.48.37
2026-03-10 11:33:23.734581,4624,Suspicious login,DC02,user38@domain.local,192.168.28.32
2026-03-11 22:33:23.734581,4625,Failed login (brute-force),DC04,user11@domain.local,192.168.10.41
2026-03-14 16:33:23.734581,4624,Suspicious login,DC01,user47@corp.net,192.168.42.52
2026-03-11 01:33:23.734581,4625,Failed login (brute-force),DC02,user52@domain.local,192.168.48.17
2026-03-16 05:33:23.734581,4625,Failed login (brute-force),DC03,user68@domain.local,192.168.45.118
2026-03-17 07:33:23.734581,4625,Failed login (brute-force),DC03,user88@corp.net,192.168.39.171
2026-03-13 01:33:23.734581,4625,Failed login (brute-force),DC05,user30@corp.net,192.168.46.150
2026-03-11 23:33:23.734581,4624,Suspicious login,DC02,user39@corp.net,192.168.28.48
2026-03-10 15:33:23.734581,4719,Audit policy change,DC05,user29@domain.local,192.168.22.130
2026-03-14 12:33:23.734581,4624,Suspicious login,DC02,user17@corp.net,192.168.35.45
2026-03-16 08:33:23.734581,4625,Failed login (brute-force),DC03,user90@domain.local,192.168.45.82
2026-03-11 00:33:23.734581,4624,Suspicious login,DC04,user25@domain.local,192.168.36.1
2026-03-14 15:33:23.734581,4648,RunAs explicit credentials,DC02,user51@corp.net,192.168.14.174
2026-03-16 20:33:23.734581,4625,Failed login (brute-force),DC05,user27@domain.local,192.168.14.254
2026-03-13 22:33:23.734581,4624,Suspicious login,DC03,user91@corp.net,192.168.36.88
2026-03-13 01:33:23.734581,4625,Failed login (brute-force),DC03,user25@domain.local,192.168.25.218
2026-03-13 05:33:23.734581,4672,Privilege escalation,DC02,user40@corp.net,192.168.30.135
2026-03-10 14:33:23.734581,4672,Privilege escalation,DC05,user59@corp.net,192.168.17.201
2026-03-14 11:33:23.734581,4719,Audit policy change,DC01,user45@domain.local,192.168.50.104
2026-03-13 18:33:23.734581,4672,Privilege escalation,DC05,user90@domain.local,192.168.45.132
2026-03-15 18:33:23.734581,4719,Audit policy change,DC02,user26@domain.local,192.168.44.65
2026-03-16 10:33:23.734581,4719,Audit policy change,DC05,user1@domain.local,192.168.35.228
2026-03-14 19:33:23.734581,4648,RunAs explicit credentials,DC03,user39@domain.local,192.168.25.63
2026-03-13 03:33:23.734581,4625,Failed login (brute-force),DC01,user86@corp.net,192.168.37.192
2026-03-15 07:33:23.734581,4624,Suspicious login,DC02,user51@domain.local,192.168.49.225
2026-03-12 20:33:23.734581,4673,Privileged service call,DC02,user26@domain.local,192.168.49.146
2026-03-15 22:33:23.734581,1102,Security log cleared,DC01,user16@corp.net,192.168.10.75
2026-03-15 16:33:23.734581,4625,Failed login (brute-force),DC01,user50@corp.net,192.168.48.15
2026-03-13 02:33:23.734581,4719,Audit policy change,DC04,user23@domain.local,192.168.33.232
2026-03-10 18:33:23.734581,4768,Kerberos TGT request,DC03,user46@corp.net,192.168.34.153
2026-03-11 14:33:23.734581,4719,Audit policy change,DC02,user15@corp.net,192.168.27.34
2026-03-12 02:33:23.734581,4625,Failed login (brute-force),DC01,user9@domain.local,192.168.13.130
2026-03-13 11:33:23.734581,4625,Failed login (brute-force),DC05,user73@domain.local,192.168.37.129
2026-03-10 23:33:23.734581,4719,Audit policy change,DC02,user20@domain.local,192.168.46.69
2026-03-14 06:33:23.734581,4624,Suspicious login,DC05,user89@corp.net,192.168.18.120
2026-03-11 16:33:23.734581,4719,Audit policy change,DC05,user99@corp.net,192.168.24.20
2026-03-16 18:33:23.734581,4768,Kerberos TGT request,DC05,user42@corp.net,192.168.18.98
2026-03-15 09:33:23.734581,1102,Security log cleared,DC05,user71@corp.net,192.168.29.49
2026-03-17 04:33:23.734581,4672,Privilege escalation,DC05,user63@domain.local,192.168.37.21
2026-03-14 10:33:23.734581,4672,Privilege escalation,DC02,user28@corp.net,192.168.47.160
2026-03-11 20:33:23.734581,4672,Privilege escalation,DC03,user60@domain.local,192.168.13.79
2026-03-11 22:33:23.734581,4624,Suspicious login,DC01,user3@domain.local,192.168.17.197
2026-03-16 17:33:23.734581,4719,Audit policy change,DC01,user84@domain.local,192.168.23.253
2026-03-16 05:33:23.734581,4625,Failed login (brute-force),DC05,user8@domain.local,192.168.22.27
2026-03-15 19:33:23.734581,4672,Privilege escalation,DC04,user64@domain.local,192.168.24.161
2026-03-13 02:33:23.734581,4624,Suspicious login,DC03,user39@domain.local,192.168.47.230
2026-03-14 19:33:23.734581,4624,Suspicious login,DC04,user81@corp.net,192.168.33.86
2026-03-12 09:33:23.734581,4625,Failed login (brute-force),DC05,user64@corp.net,192.168.32.48
2026-03-12 09:33:23.734581,4719,Audit policy change,DC02,user65@domain.local,192.168.13.196
2026-03-13 00:33:23.734581,4672,Privilege escalation,DC03,user82@corp.net,192.168.25.119
2026-03-13 21:33:23.734581,4672,Privilege escalation,DC05,user32@domain.local,192.168.33.64
2026-03-15 20:33:23.734581,4625,Failed login (brute-force),DC01,user27@corp.net,192.168.16.4
2026-03-15 08:33:23.734581,4624,Suspicious login,DC02,user2@corp.net,192.168.14.164
2026-03-14 03:33:23.734581,4624,Suspicious login,DC04,user74@corp.net,192.168.43.230
2026-03-16 21:33:23.734581,4672,Privilege escalation,DC05,user91@corp.net,192.168.23.125
2026-03-16 21:33:23.734581,4719,Audit policy change,DC04,user58@domain.local,192.168.31.192
2026-03-15 10:33:23.734581,4719,Audit policy change,DC03,user55@domain.local,192.168.42.184
2026-03-14 01:33:23.734581,4624,Suspicious login,DC02,user32@domain.local,192.168.12.100
2026-03-15 17:33:23.734581,4624,Suspicious login,DC02,user25@corp.net,192.168.48.216
2026-03-14 11:33:23.734581,4624,Suspicious login,DC05,user55@domain.local,192.168.49.60
2026-03-12 09:33:23.734581,1102,Security log cleared,DC03,user10@corp.net,192.168.37.228
2026-03-17 00:33:23.734581,4624,Suspicious login,DC02,user28@domain.local,192.168.33.137
2026-03-14 01:33:23.734581,4672,Privilege escalation,DC03,user99@corp.net,192.168.23.49
2026-03-12 03:33:23.734581,4625,Failed login (brute-force),DC01,user61@corp.net,192.168.29.38
2026-03-13 03:33:23.734581,5145,Network share access,DC03,user48@corp.net,192.168.50.89
2026-03-11 23:33:23.734581,5145,Network share access,DC05,user93@corp.net,192.168.45.244
2026-03-13 09:33:23.734581,1102,Security log cleared,DC04,user66@domain.local,192.168.36.245
2026-03-16 11:33:23.734581,4624,Suspicious login,DC02,user72@domain.local,192.168.39.112
2026-03-12 17:33:23.734581,4625,Failed login (brute-force),DC03,user61@corp.net,192.168.41.206
2026-03-17 09:33:23.734581,4625,Failed login (brute-force),DC02,user57@corp.net,192.168.41.205
2026-03-10 19:33:23.734581,1102,Security log cleared,DC02,user54@corp.net,192.168.34.167
2026-03-12 11:33:23.734581,4648,RunAs explicit credentials,DC04,user16@corp.net,192.168.47.233
2026-03-12 19:33:23.734581,5145,Network share access,DC02,user57@corp.net,192.168.15.243
2026-03-15 01:33:23.734581,4719,Audit policy change,DC01,user71@corp.net,192.168.41.226
2026-03-10 10:33:23.734581,4624,Suspicious login,DC02,user20@domain.local,192.168.15.252
2026-03-14 01:33:23.734581,4624,Suspicious login,DC03,user71@domain.local,192.168.37.208
2026-03-11 15:33:23.734581,4625,Failed login (brute-force),DC05,user25@domain.local,192.168.32.89
2026-03-10 16:33:23.734581,4624,Suspicious login,DC03,user37@domain.local,192.168.49.197
2026-03-13 01:33:23.734581,4672,Privilege escalation,DC02,user41@domain.local,192.168.16.17
2026-03-11 00:33:23.734581,4719,Audit policy change,DC05,user18@domain.local,192.168.42.141
2026-03-12 01:33:23.734581,4625,Failed login (brute-force),DC05,user16@corp.net,192.168.10.196
2026-03-16 22:33:23.734581,4624,Suspicious login,DC04,user92@domain.local,192.168.37.77
2026-03-13 10:33:23.734581,4624,Suspicious login,DC01,user63@domain.local,192.168.50.120
2026-03-17 00:33:23.734581,4625,Failed login (brute-force),DC02,user90@corp.net,192.168.49.26
2026-03-11 03:33:23.734581,4768,Kerberos TGT request,DC05,user94@corp.net,192.168.46.92
2026-03-17 06:33:23.734581,4648,RunAs explicit credentials,DC05,user32@domain.local,192.168.25.159
2026-03-16 22:33:23.734581,4768,Kerberos TGT request,DC02,user91@domain.local,192.168.40.162
2026-03-11 22:33:23.734581,4673,Privileged service call,DC05,user85@domain.local,192.168.25.212
2026-03-16 05:33:23.734581,4625,Failed login (brute-force),DC03,user31@domain.local,192.168.25.185
2026-03-12 10:33:23.734581,4625,Failed login (brute-force),DC05,user29@domain.local,192.168.30.128
2026-03-14 00:33:23.734581,4625,Failed login (brute-force),DC01,user85@domain.local,192.168.19.211
2026-03-14 15:33:23.734581,4624,Suspicious login,DC04,user51@corp.net,192.168.31.186
2026-03-14 03:33:23.734581,4673,Privileged service call,DC03,user29@corp.net,192.168.10.219
2026-03-12 21:33:23.734581,4768,Kerberos TGT request,DC01,user79@domain.local,192.168.28.134
2026-03-16 08:33:23.734581,4624,Suspicious login,DC03,user86@corp.net,192.168.15.182
2026-03-12 21:33:23.734581,4673,Privileged service call,DC05,user61@corp.net,192.168.38.79
2026-03-11 06:33:23.734581,4672,Privilege escalation,DC02,user7@domain.local,192.168.34.50
2026-03-12 22:33:23.734581,4624,Suspicious login,DC01,user14@corp.net,192.168.36.199
2026-03-11 01:33:23.734581,4625,Failed login (brute-force),DC05,user73@corp.net,192.168.17.189
2026-03-12 08:33:23.734581,4625,Failed login (brute-force),DC04,user18@corp.net,192.168.18.82
2026-03-10 23:33:23.734581,4625,Failed login (brute-force),DC02,user85@corp.net,192.168.25.235
2026-03-13 17:33:23.734581,4625,Failed login (brute-force),DC01,user16@domain.local,192.168.50.154
2026-03-15 14:33:23.734581,4625,Failed login (brute-force),DC03,user20@domain.local,192.168.20.181
2026-03-16 19:33:23.734581,4624,Suspicious login,DC04,user34@corp.net,192.168.23.247
2026-03-17 09:33:23.734581,4672,Privilege escalation,DC03,user6@domain.local,192.168.29.7
2026-03-17 08:33:23.734581,4719,Audit policy change,DC05,user57@domain.local,192.168.12.148
2026-03-11 17:33:23.734581,4719,Audit policy change,DC03,user64@domain.local,192.168.29.82
2026-03-11 20:33:23.734581,4625,Failed login (brute-force),DC02,user48@corp.net,192.168.47.23
2026-03-17 09:33:23.734581,4625,Failed login (brute-force),DC02,user64@domain.local,192.168.31.35
2026-03-14 07:33:23.734581,4768,Kerberos TGT request,DC02,user13@domain.local,192.168.34.31
2026-03-15 02:33:23.734581,4625,Failed login (brute-force),DC04,user62@corp.net,192.168.25.15
2026-03-16 09:33:23.734581,4625,Failed login (brute-force),DC03,user51@corp.net,192.168.28.97
2026-03-12 10:33:23.734581,4625,Failed login (brute-force),DC03,user81@corp.net,192.168.20.97
2026-03-14 10:33:23.734581,4719,Audit policy change,DC05,user75@domain.local,192.168.33.174
2026-03-12 21:33:23.734581,4719,Audit policy change,DC02,user84@corp.net,192.168.44.97
2026-03-14 21:33:23.734581,4625,Failed login (brute-force),DC01,user55@domain.local,192.168.38.165
2026-03-16 05:33:23.734581,1102,Security log cleared,DC01,user58@domain.local,192.168.26.3
2026-03-13 12:33:23.734581,4672,Privilege escalation,DC05,user56@corp.net,192.168.11.92
2026-03-15 05:33:23.734581,4719,Audit policy change,DC04,user21@domain.local,192.168.46.37
2026-03-12 03:33:23.734581,1102,Security log cleared,DC03,user6@corp.net,192.168.33.99
2026-03-13 02:33:23.734581,4625,Failed login (brute-force),DC03,user21@corp.net,192.168.44.42
2026-03-10 23:33:23.734581,1102,Security log cleared,DC05,user38@corp.net,192.168.48.9
2026-03-13 14:33:23.734581,5145,Network share access,DC05,user4@corp.net,192.168.27.19
2026-03-16 14:33:23.734581,4625,Failed login (brute-force),DC05,user43@corp.net,192.168.23.1
2026-03-12 18:33:23.734581,4625,Failed login (brute-force),DC02,user86@domain.local,192.168.22.39
2026-03-13 11:33:23.734581,4673,Privileged service call,DC05,user81@corp.net,192.168.43.108
2026-03-14 19:33:23.734581,5145,Network share access,DC05,user48@corp.net,192.168.26.166
2026-03-17 02:33:23.734581,4625,Failed login (brute-force),DC05,user89@corp.net,192.168.16.75
